ip_range,network,service
20.222.128.114/31,japaneast,PowerQueryOnline.JapanEast
172.207.65.120/29,japaneast,PowerQueryOnline.JapanEast
172.207.65.224/28,japaneast,PowerQueryOnline.JapanEast
2603:1040:407:1::200/123,japaneast,PowerQueryOnline.JapanEast
2603:1040:407:402::160/125,japaneast,PowerQueryOnline.JapanEast
2603:1040:407:802::140/125,japaneast,PowerQueryOnline.JapanEast
2603:1040:407:c00::20/125,japaneast,PowerQueryOnline.JapanEast
4.190.142.232/29,japanwest,PowerQueryOnline.JapanWest
4.190.143.192/28,japanwest,PowerQueryOnline.JapanWest
20.18.181.180/31,japanwest,PowerQueryOnline.JapanWest
20.189.198.128/29,japanwest,PowerQueryOnline.JapanWest
40.74.102.30/31,japanwest,PowerQueryOnline.JapanWest
40.80.56.120/31,japanwest,PowerQueryOnline.JapanWest
2603:1040:606::200/123,japanwest,PowerQueryOnline.JapanWest
2603:1040:606:402::168/125,japanwest,PowerQueryOnline.JapanWest
2603:1040:606:800::2c0/125,japanwest,PowerQueryOnline.JapanWest
2603:1040:606:c00::80/125,japanwest,PowerQueryOnline.JapanWest
4.240.148.184/29,jioindiacentral,PowerQueryOnline.JioIndiaCentral
20.192.225.32/31,jioindiacentral,PowerQueryOnline.JioIndiaCentral
20.207.2.166/31,jioindiacentral,PowerQueryOnline.JioIndiaCentral
20.207.2.168/29,jioindiacentral,PowerQueryOnline.JioIndiaCentral
2603:1040:1104::200/123,jioindiacentral,PowerQueryOnline.JioIndiaCentral
2603:1040:1104:400::168/125,jioindiacentral,PowerQueryOnline.JioIndiaCentral
20.192.160.20/31,jioindiawest,PowerQueryOnline.JioIndiaWest
20.193.160.232/31,jioindiawest,PowerQueryOnline.JioIndiaWest
40.64.11.116/31,jioindiawest,PowerQueryOnline.JioIndiaWest
40.64.11.120/29,jioindiawest,PowerQueryOnline.JioIndiaWest
98.70.128.64/28,jioindiawest,PowerQueryOnline.JioIndiaWest
98.70.128.80/29,jioindiawest,PowerQueryOnline.JioIndiaWest
2603:1040:d04::200/123,jioindiawest,PowerQueryOnline.JioIndiaWest
2603:1040:d04:400::4a0/126,jioindiawest,PowerQueryOnline.JioIndiaWest
2603:1040:d04:402::20/126,jioindiawest,PowerQueryOnline.JioIndiaWest
2603:1040:d04:800::3c8/125,jioindiawest,PowerQueryOnline.JioIndiaWest
2603:1040:d04:c02::180/125,jioindiawest,PowerQueryOnline.JioIndiaWest
4.181.25.176/28,koreacentral,PowerQueryOnline.KoreaCentral
4.181.26.64/29,koreacentral,PowerQueryOnline.KoreaCentral
20.41.64.70/31,koreacentral,PowerQueryOnline.KoreaCentral
20.41.65.144/31,koreacentral,PowerQueryOnline.KoreaCentral
20.44.31.54/31,koreacentral,PowerQueryOnline.KoreaCentral
20.194.68.166/31,koreacentral,PowerQueryOnline.KoreaCentral
20.194.81.210/31,koreacentral,PowerQueryOnline.KoreaCentral
20.200.198.248/29,koreacentral,PowerQueryOnline.KoreaCentral
2603:1040:f05:1::200/123,koreacentral,PowerQueryOnline.KoreaCentral
2603:1040:f05:402::160/125,koreacentral,PowerQueryOnline.KoreaCentral
2603:1040:f05:802::140/125,koreacentral,PowerQueryOnline.KoreaCentral
2603:1040:f05:c00::20/125,koreacentral,PowerQueryOnline.KoreaCentral
4.243.42.112/28,koreasouth,PowerQueryOnline.KoreaSouth
4.243.44.192/29,koreasouth,PowerQueryOnline.KoreaSouth
20.200.160.240/29,koreasouth,PowerQueryOnline.KoreaSouth
40.80.168.120/31,koreasouth,PowerQueryOnline.KoreaSouth
52.231.151.216/31,koreasouth,PowerQueryOnline.KoreaSouth
2603:1040:e05:1::620/123,koreasouth,PowerQueryOnline.KoreaSouth
2603:1040:e05:402::2f0/125,koreasouth,PowerQueryOnline.KoreaSouth
20.17.48.20/31,malaysiasouth,PowerQueryOnline.MalaysiaSouth
20.17.63.8/29,malaysiasouth,PowerQueryOnline.MalaysiaSouth
20.17.71.138/31,malaysiasouth,PowerQueryOnline.MalaysiaSouth
20.17.192.72/29,malaysiasouth,PowerQueryOnline.MalaysiaSouth
20.17.192.224/28,malaysiasouth,PowerQueryOnline.MalaysiaSouth
2603:1040:1503::1c0/123,malaysiasouth,PowerQueryOnline.MalaysiaSouth
2603:1040:1503:400::198/125,malaysiasouth,PowerQueryOnline.MalaysiaSouth
158.23.10.114/31,mexicocentral,PowerQueryOnline.MexicoCentral
158.23.96.40/29,mexicocentral,PowerQueryOnline.MexicoCentral
158.23.122.112/31,mexicocentral,PowerQueryOnline.MexicoCentral
158.23.194.112/31,mexicocentral,PowerQueryOnline.MexicoCentral
158.23.202.144/28,mexicocentral,PowerQueryOnline.MexicoCentral
158.23.205.16/29,mexicocentral,PowerQueryOnline.MexicoCentral
2603:1030:702::1c0/123,mexicocentral,PowerQueryOnline.MexicoCentral
2603:1030:702:400::108/125,mexicocentral,PowerQueryOnline.MexicoCentral
2603:1030:702:800::18/125,mexicocentral,PowerQueryOnline.MexicoCentral
2603:1030:702:c00::18/125,mexicocentral,PowerQueryOnline.MexicoCentral
172.204.152.40/29,newzealandnorth,PowerQueryOnline.NewZealandNorth
172.204.172.24/29,newzealandnorth,PowerQueryOnline.NewZealandNorth
172.204.174.16/28,newzealandnorth,PowerQueryOnline.NewZealandNorth
2603:1010:502::1c0/123,newzealandnorth,PowerQueryOnline.NewZealandNorth
20.125.162.146/31,northcentralus,PowerQueryOnline.NorthCentralUS
20.125.162.152/29,northcentralus,PowerQueryOnline.NorthCentralUS
20.125.173.170/31,northcentralus,PowerQueryOnline.NorthCentralUS
20.125.205.170/31,northcentralus,PowerQueryOnline.NorthCentralUS
40.80.184.68/31,northcentralus,PowerQueryOnline.NorthCentralUS
52.240.245.250/31,northcentralus,PowerQueryOnline.NorthCentralUS
135.224.32.160/28,northcentralus,PowerQueryOnline.NorthCentralUS
172.183.233.72/29,northcentralus,PowerQueryOnline.NorthCentralUS
2603:1030:608::200/123,northcentralus,PowerQueryOnline.NorthCentralUS
2603:1030:608:402::168/125,northcentralus,PowerQueryOnline.NorthCentralUS
2603:1030:608:800::2d0/125,northcentralus,PowerQueryOnline.NorthCentralUS
2603:1030:608:c00::380/125,northcentralus,PowerQueryOnline.NorthCentralUS
4.207.249.176/28,northeurope,PowerQueryOnline.NorthEurope
4.207.251.64/29,northeurope,PowerQueryOnline.NorthEurope
13.69.239.110/31,northeurope,PowerQueryOnline.NorthEurope
20.38.80.70/31,northeurope,PowerQueryOnline.NorthEurope
20.50.74.150/31,northeurope,PowerQueryOnline.NorthEurope
20.50.83.88/31,northeurope,PowerQueryOnline.NorthEurope
20.223.64.128/29,northeurope,PowerQueryOnline.NorthEurope
2603:1020:5:1::200/123,northeurope,PowerQueryOnline.NorthEurope
2603:1020:5:402::160/125,northeurope,PowerQueryOnline.NorthEurope
2603:1020:5:802::140/125,northeurope,PowerQueryOnline.NorthEurope
2603:1020:5:c00::20/125,northeurope,PowerQueryOnline.NorthEurope
20.100.4.184/29,norwaye,PowerQueryOnline.NorwayEast
51.13.1.30/31,norwaye,PowerQueryOnline.NorwayEast
51.120.40.70/31,norwaye,PowerQueryOnline.NorwayEast
51.120.110.220/31,norwaye,PowerQueryOnline.NorwayEast
51.120.214.210/31,norwaye,PowerQueryOnline.NorwayEast
2603:1020:e04:1::200/123,norwaye,PowerQueryOnline.NorwayEast
2603:1020:e04:402::160/125,norwaye,PowerQueryOnline.NorwayEast
2603:1020:e04:802::140/125,norwaye,PowerQueryOnline.NorwayEast
2603:1020:e04:c00::20/125,norwaye,PowerQueryOnline.NorwayEast
4.220.142.240/28,norwayw,PowerQueryOnline.NorwayWest
4.220.152.16/29,norwayw,PowerQueryOnline.NorwayWest
51.13.128.116/31,norwayw,PowerQueryOnline.NorwayWest
51.120.176.224/29,norwayw,PowerQueryOnline.NorwayWest
51.120.224.120/31,norwayw,PowerQueryOnline.NorwayWest
2603:1020:f04::200/123,norwayw,PowerQueryOnline.NorwayWest
2603:1020:f04:402::160/125,norwayw,PowerQueryOnline.NorwayWest
20.215.0.20/31,polandcentral,PowerQueryOnline.PolandCentral
20.215.7.60/31,polandcentral,PowerQueryOnline.PolandCentral
20.215.7.232/29,polandcentral,PowerQueryOnline.PolandCentral
20.215.21.188/31,polandcentral,PowerQueryOnline.PolandCentral
20.215.29.240/31,polandcentral,PowerQueryOnline.PolandCentral
20.215.158.216/31,polandcentral,PowerQueryOnline.PolandCentral
2603:1020:1302::1c0/123,polandcentral,PowerQueryOnline.PolandCentral
2603:1020:1302:400::198/125,polandcentral,PowerQueryOnline.PolandCentral
2603:1020:1302:800::2d0/125,polandcentral,PowerQueryOnline.PolandCentral
2603:1020:1302:c00::2d0/125,polandcentral,PowerQueryOnline.PolandCentral
20.21.32.20/31,qatarcentral,PowerQueryOnline.QatarCentral
20.21.46.164/31,qatarcentral,PowerQueryOnline.QatarCentral
20.21.55.160/29,qatarcentral,PowerQueryOnline.QatarCentral
20.21.69.188/31,qatarcentral,PowerQueryOnline.QatarCentral
20.21.77.206/31,qatarcentral,PowerQueryOnline.QatarCentral
20.21.80.20/31,qatarcentral,PowerQueryOnline.QatarCentral
2603:1040:1002::400/123,qatarcentral,PowerQueryOnline.QatarCentral
2603:1040:1002:400::228/125,qatarcentral,PowerQueryOnline.QatarCentral
2603:1040:1002:800::2c0/125,qatarcentral,PowerQueryOnline.QatarCentral
4.222.196.32/29,southafricanorth,PowerQueryOnline.SouthAfricaNorth
4.222.196.48/28,southafricanorth,PowerQueryOnline.SouthAfricaNorth
20.87.82.200/29,southafricanorth,PowerQueryOnline.SouthAfricaNorth
102.37.72.202/31,southafricanorth,PowerQueryOnline.SouthAfricaNorth
102.133.127.114/31,southafricanorth,PowerQueryOnline.SouthAfricaNorth
102.133.216.70/31,southafricanorth,PowerQueryOnline.SouthAfricaNorth
102.133.254.218/31,southafricanorth,PowerQueryOnline.SouthAfricaNorth
2603:1000:104:1::200/123,southafricanorth,PowerQueryOnline.SouthAfricaNorth
2603:1000:104:402::160/125,southafricanorth,PowerQueryOnline.SouthAfricaNorth
2603:1000:104:802::140/125,southafricanorth,PowerQueryOnline.SouthAfricaNorth
2603:1000:104:c00::20/125,southafricanorth,PowerQueryOnline.SouthAfricaNorth
102.37.64.182/31,southafricawest,PowerQueryOnline.SouthAfricaWest
102.37.87.176/29,southafricawest,PowerQueryOnline.SouthAfricaWest
102.133.56.96/31,southafricawest,PowerQueryOnline.SouthAfricaWest
172.209.9.232/29,southafricawest,PowerQueryOnline.SouthAfricaWest
172.209.15.16/28,southafricawest,PowerQueryOnline.SouthAfricaWest
2603:1000:4::200/123,southafricawest,PowerQueryOnline.SouthAfricaWest
2603:1000:4:402::160/125,southafricawest,PowerQueryOnline.SouthAfricaWest
4.149.105.4/31,southcentralus,PowerQueryOnline.SouthCentralUS
20.45.127.74/31,southcentralus,PowerQueryOnline.SouthCentralUS
20.118.78.96/29,southcentralus,PowerQueryOnline.SouthCentralUS
40.119.8.74/31,southcentralus,PowerQueryOnline.SouthCentralUS
40.124.65.172/31,southcentralus,PowerQueryOnline.SouthCentralUS
157.55.90.200/29,southcentralus,PowerQueryOnline.SouthCentralUS
157.55.90.208/28,southcentralus,PowerQueryOnline.SouthCentralUS
2603:1030:807:1::200/123,southcentralus,PowerQueryOnline.SouthCentralUS
2603:1030:807:402::160/125,southcentralus,PowerQueryOnline.SouthCentralUS
2603:1030:807:802::140/125,southcentralus,PowerQueryOnline.SouthCentralUS
2603:1030:807:c00::20/125,southcentralus,PowerQueryOnline.SouthCentralUS
20.45.112.120/31,usstagec,PowerQueryOnline.SouthCentralUSSTG
23.100.217.20/31,usstagec,PowerQueryOnline.SouthCentralUSSTG
23.100.217.24/29,usstagec,PowerQueryOnline.SouthCentralUSSTG
23.100.223.8/29,usstagec,PowerQueryOnline.SouthCentralUSSTG
23.100.223.128/28,usstagec,PowerQueryOnline.SouthCentralUSSTG
2603:1030:302:402::a0/126,usstagec,PowerQueryOnline.SouthCentralUSSTG
20.41.192.120/31,southindia,PowerQueryOnline.SouthIndia
52.172.81.72/29,southindia,PowerQueryOnline.SouthIndia
2603:1040:c06::200/123,southindia,PowerQueryOnline.SouthIndia
13.67.15.208/30,southeastasia,PowerQueryOnline.SoutheastAsia
20.43.128.70/31,southeastasia,PowerQueryOnline.SoutheastAsia
20.195.87.112/29,southeastasia,PowerQueryOnline.SoutheastAsia
20.205.192.106/31,southeastasia,PowerQueryOnline.SoutheastAsia
57.155.34.128/29,southeastasia,PowerQueryOnline.SoutheastAsia
2603:1040:5:1::200/123,southeastasia,PowerQueryOnline.SoutheastAsia
2603:1040:5:402::160/125,southeastasia,PowerQueryOnline.SoutheastAsia
2603:1040:5:802::140/125,southeastasia,PowerQueryOnline.SoutheastAsia
2603:1040:5:c00::20/125,southeastasia,PowerQueryOnline.SoutheastAsia
68.221.80.40/29,spaincentral,PowerQueryOnline.SpainCentral
68.221.98.114/31,spaincentral,PowerQueryOnline.SpainCentral
68.221.107.0/28,spaincentral,PowerQueryOnline.SpainCentral
68.221.107.216/29,spaincentral,PowerQueryOnline.SpainCentral
68.221.146.88/31,spaincentral,PowerQueryOnline.SpainCentral
68.221.157.72/31,spaincentral,PowerQueryOnline.SpainCentral
2603:1020:1403::1c0/123,spaincentral,PowerQueryOnline.SpainCentral
2603:1020:1403:400::108/125,spaincentral,PowerQueryOnline.SpainCentral
2603:1020:1403:800::18/125,spaincentral,PowerQueryOnline.SpainCentral
2603:1020:1403:c00::58/125,spaincentral,PowerQueryOnline.SpainCentral
51.12.33.50/31,swedencentral,PowerQueryOnline.SwedenCentral
51.12.46.228/31,swedencentral,PowerQueryOnline.SwedenCentral
51.12.75.224/29,swedencentral,PowerQueryOnline.SwedenCentral
51.12.229.244/31,swedencentral,PowerQueryOnline.SwedenCentral
51.12.238.168/31,swedencentral,PowerQueryOnline.SwedenCentral
135.225.43.0/28,swedencentral,PowerQueryOnline.SwedenCentral
135.225.43.16/29,swedencentral,PowerQueryOnline.SwedenCentral
2603:1020:1004::200/123,swedencentral,PowerQueryOnline.SwedenCentral
2603:1020:1004:402::20/125,swedencentral,PowerQueryOnline.SwedenCentral
2603:1020:1004:800::460/125,swedencentral,PowerQueryOnline.SwedenCentral
2603:1020:1004:c00::/125,swedencentral,PowerQueryOnline.SwedenCentral
20.91.9.56/29,swedensouth,PowerQueryOnline.SwedenSouth
51.12.169.68/31,swedensouth,PowerQueryOnline.SwedenSouth
51.12.198.208/31,swedensouth,PowerQueryOnline.SwedenSouth
2603:1020:1104::200/123,swedensouth,PowerQueryOnline.SwedenSouth
2603:1020:1104:400::160/125,swedensouth,PowerQueryOnline.SwedenSouth
20.208.7.176/29,switzerlandn,PowerQueryOnline.SwitzerlandNorth
20.208.21.174/31,switzerlandn,PowerQueryOnline.SwitzerlandNorth
51.103.205.170/31,switzerlandn,PowerQueryOnline.SwitzerlandNorth
51.107.48.70/31,switzerlandn,PowerQueryOnline.SwitzerlandNorth
51.107.129.164/31,switzerlandn,PowerQueryOnline.SwitzerlandNorth
74.242.187.232/29,switzerlandn,PowerQueryOnline.SwitzerlandNorth
74.242.187.240/28,switzerlandn,PowerQueryOnline.SwitzerlandNorth
2603:1020:a04:1::200/123,switzerlandn,PowerQueryOnline.SwitzerlandNorth
2603:1020:a04:402::160/125,switzerlandn,PowerQueryOnline.SwitzerlandNorth
2603:1020:a04:802::140/125,switzerlandn,PowerQueryOnline.SwitzerlandNorth
2603:1020:a04:c00::20/125,switzerlandn,PowerQueryOnline.SwitzerlandNorth
20.199.201.88/29,switzerlandw,PowerQueryOnline.SwitzerlandWest
51.107.144.120/31,switzerlandw,PowerQueryOnline.SwitzerlandWest
74.242.7.128/29,switzerlandw,PowerQueryOnline.SwitzerlandWest
74.242.36.128/28,switzerlandw,PowerQueryOnline.SwitzerlandWest
2603:1020:b04::200/123,switzerlandw,PowerQueryOnline.SwitzerlandWest
51.53.24.20/31,taiwannorth,PowerQueryOnline.TaiwanNorth
51.53.31.156/31,taiwannorth,PowerQueryOnline.TaiwanNorth
51.53.50.8/29,taiwannorth,PowerQueryOnline.TaiwanNorth
51.53.50.32/28,taiwannorth,PowerQueryOnline.TaiwanNorth
51.53.101.8/29,taiwannorth,PowerQueryOnline.TaiwanNorth
51.53.110.140/31,taiwannorth,PowerQueryOnline.TaiwanNorth
2603:1040:1302::1c0/123,taiwannorth,PowerQueryOnline.TaiwanNorth
2603:1040:1302:400::188/126,taiwannorth,PowerQueryOnline.TaiwanNorth
2603:1040:1302:800::/125,taiwannorth,PowerQueryOnline.TaiwanNorth
2603:1040:1302:c00::/125,taiwannorth,PowerQueryOnline.TaiwanNorth
51.53.168.20/31,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
51.53.182.224/29,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
51.53.191.140/31,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
167.105.144.224/28,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
167.105.144.240/29,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
2603:1040:1202::1c0/123,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
2603:1040:1202:400::198/126,taiwannorthwest,PowerQueryOnline.TaiwanNorthwest
20.37.64.120/31,uaecentral,PowerQueryOnline.UAECentral
20.203.88.80/29,uaecentral,PowerQueryOnline.UAECentral
40.120.9.78/31,uaecentral,PowerQueryOnline.UAECentral
74.243.3.240/28,uaecentral,PowerQueryOnline.UAECentral
74.243.6.24/29,uaecentral,PowerQueryOnline.UAECentral
74.243.21.8/31,uaecentral,PowerQueryOnline.UAECentral
2603:1040:b04::200/123,uaecentral,PowerQueryOnline.UAECentral
2603:1040:b04:402::168/125,uaecentral,PowerQueryOnline.UAECentral
2603:1040:b04:800::18/125,uaecentral,PowerQueryOnline.UAECentral
20.38.136.68/31,uaenorth,PowerQueryOnline.UAENorth
20.38.157.150/31,uaenorth,PowerQueryOnline.UAENorth
20.74.196.96/29,uaenorth,PowerQueryOnline.UAENorth
40.120.64.216/31,uaenorth,PowerQueryOnline.UAENorth
40.120.77.190/31,uaenorth,PowerQueryOnline.UAENorth
172.164.215.112/28,uaenorth,PowerQueryOnline.UAENorth
172.164.238.8/29,uaenorth,PowerQueryOnline.UAENorth
2603:1040:904:1::200/123,uaenorth,PowerQueryOnline.UAENorth
2603:1040:904:402::160/125,uaenorth,PowerQueryOnline.UAENorth
2603:1040:904:802::140/125,uaenorth,PowerQueryOnline.UAENorth
2603:1040:904:c00::20/125,uaenorth,PowerQueryOnline.UAENorth
4.250.1.26/31,uksouth,PowerQueryOnline.UKSouth
20.117.193.48/29,uksouth,PowerQueryOnline.UKSouth
51.104.10.114/31,uksouth,PowerQueryOnline.UKSouth
51.104.24.70/31,uksouth,PowerQueryOnline.UKSouth
51.132.193.122/31,uksouth,PowerQueryOnline.UKSouth
172.187.102.64/29,uksouth,PowerQueryOnline.UKSouth
172.187.102.80/28,uksouth,PowerQueryOnline.UKSouth
2603:1020:705:1::200/123,uksouth,PowerQueryOnline.UKSouth
2603:1020:705:402::160/125,uksouth,PowerQueryOnline.UKSouth
2603:1020:705:802::140/125,uksouth,PowerQueryOnline.UKSouth
2603:1020:705:c00::20/125,uksouth,PowerQueryOnline.UKSouth
20.90.38.56/29,ukwest,PowerQueryOnline.UKWest
51.137.160.68/31,ukwest,PowerQueryOnline.UKWest
172.186.6.128/29,ukwest,PowerQueryOnline.UKWest
172.186.7.0/28,ukwest,PowerQueryOnline.UKWest
2603:1020:605::200/123,ukwest,PowerQueryOnline.UKWest
2603:1020:605:402::168/126,ukwest,PowerQueryOnline.UKWest
20.69.8.120/29,westcentralus,PowerQueryOnline.WestCentralUS
40.67.122.228/31,westcentralus,PowerQueryOnline.WestCentralUS
52.150.139.72/30,westcentralus,PowerQueryOnline.WestCentralUS
172.208.172.80/28,westcentralus,PowerQueryOnline.WestCentralUS
172.208.172.96/29,westcentralus,PowerQueryOnline.WestCentralUS
2603:1030:b04::200/123,westcentralus,PowerQueryOnline.WestCentralUS
2603:1030:b04:402::160/125,westcentralus,PowerQueryOnline.WestCentralUS
20.105.215.40/29,westeurope,PowerQueryOnline.WestEurope
40.74.30.104/30,westeurope,PowerQueryOnline.WestEurope
104.40.170.68/31,westeurope,PowerQueryOnline.WestEurope
172.211.127.192/28,westeurope,PowerQueryOnline.WestEurope
172.211.127.208/29,westeurope,PowerQueryOnline.WestEurope
2603:1020:206:1::200/123,westeurope,PowerQueryOnline.WestEurope
2603:1020:206:402::160/126,westeurope,PowerQueryOnline.WestEurope
2603:1020:206:403::1a0/126,westeurope,PowerQueryOnline.WestEurope
4.187.92.232/29,westindia,PowerQueryOnline.WestIndia
4.187.93.0/28,westindia,PowerQueryOnline.WestIndia
20.38.133.208/31,westindia,PowerQueryOnline.WestIndia
20.207.168.180/31,westindia,PowerQueryOnline.WestIndia
20.207.168.184/29,westindia,PowerQueryOnline.WestIndia
2603:1040:806::200/123,westindia,PowerQueryOnline.WestIndia
2603:1040:806:402::168/125,westindia,PowerQueryOnline.WestIndia
20.59.81.240/28,westus,PowerQueryOnline.WestUS
20.189.175.164/31,westus,PowerQueryOnline.WestUS
40.82.253.72/29,westus,PowerQueryOnline.WestUS
52.159.212.192/28,westus,PowerQueryOnline.WestUS
2603:1030:a07::200/123,westus,PowerQueryOnline.WestUS
2603:1030:a07:402::358/126,westus,PowerQueryOnline.WestUS
13.66.149.78/31,westus2,PowerQueryOnline.WestUS2
20.42.128.70/31,westus2,PowerQueryOnline.WestUS2
20.42.129.184/29,westus2,PowerQueryOnline.WestUS2
20.83.192.246/31,westus2,PowerQueryOnline.WestUS2
20.125.4.176/28,westus2,PowerQueryOnline.WestUS2
20.125.4.192/29,westus2,PowerQueryOnline.WestUS2
40.64.116.4/31,westus2,PowerQueryOnline.WestUS2
172.179.35.176/28,westus2,PowerQueryOnline.WestUS2
172.179.35.224/29,westus2,PowerQueryOnline.WestUS2
